city,crop,crop_variety,Modal_Price (Rs./Quintal)
Pune,सोयाबीन,maus 71,6016
Pune,सोयाबीन,js335,2219
Pune,तूर,godavari,5570
Pune,तूर,bdl 716,5789
Pune,सोयाबीन,js335,6999
Pune,गहू,HI-8759,4166
Pune,गहू,HI-8759,6317
Pune,गहू,HI-8759,5705
Pune,बाजरी,MLSH 2428,2050
Pune,हरभरा,digvijay,2508
Pune,सोयाबीन,maus 162,2672
Pune,बाजरी,MLSH-296 GOLD,7720
Pune,तूर,bdl 711,7693
Pune,हरभरा,digvijay,7281
Pune,तूर,godavari,3274
Pune,सोयाबीन,js335,2746
Pune,तूर,bdl 711,3414
Pune,तूर,godavari,7580
Pune,बाजरी,MLSH 2428,3549
Pune,गहू,जीडब्ल्यू 12,6533
Pune,बाजरी,MLSH-296 GOLD,2289
Pune,हरभरा,digvijay,4157
Pune,गहू,HI-8759,7753
Pune,तूर,godavari,5074
Pune,ज्वारी,Foxtail millet,6762
Pune,गहू,HI-8759,7178
Pune,ज्वारी,Foxtail millet,5188
Pune,हरभरा,vijay,7733
Pune,बाजरी,MLSH-296 GOLD,5796
Pune,गहू,HI-8759,5569
Pune,ज्वारी,Foxtail millet,7824
Pune,तूर,bdl 716,5438
Pune,ज्वारी,Foxtail millet,6702
Pune,ज्वारी,Foxtail millet,3366
Pune,सोयाबीन,js335,6473
Pune,हरभरा,vijay,6523
Pune,गहू,जीडब्ल्यू 12,3256
Pune,बाजरी,MLSH 2428,5438
Pune,तूर,bdl 711,5566
Pune,गहू,शरबती,4897
Pune,गहू,शरबती,2599
Pune,गहू,जीडब्ल्यू 12,5824
Pune,बाजरी,MLSH-296 GOLD,6066
Pune,सोयाबीन,js335,5323
Pune,बाजरी,MLSH 2428,5351
Pune,तूर,godavari,6157
Pune,सोयाबीन,maus 162,7373
Pune,तूर,bdl 716,5100
Pune,गहू,शरबती,3864
Pune,बाजरी,MLSH 2428,7935
Pune,हरभरा,digvijay,7592
Pune,हरभरा,j11,2425
Pune,ज्वारी,Foxtail millet,3594
Pune,तूर,bdl 711,2980
Pune,गहू,शरबती,7675
Pune,गहू,शरबती,5220
Pune,हरभरा,j11,7537
Pune,तूर,bdl 716,7246
Pune,हरभरा,vijay,7044
Pune,गहू,HI-8759,6651
Pune,ज्वारी,Foxtail millet,7305
Pune,तूर,godavari,7844
Pune,ज्वारी,Foxtail millet,6146
Pune,गहू,जीडब्ल्यू 12,2800
Pune,सोयाबीन,maus 162,5843
Pune,हरभरा,digvijay,3065
Pune,हरभरा,digvijay,4246
Pune,तूर,godavari,4511
Pune,हरभरा,digvijay,7750
Pune,हरभरा,vijay,5567
Pune,ज्वारी,Foxtail millet,2708
Pune,बाजरी,MLSH 2428,2542
Pune,तूर,godavari,4341
Pune,बाजरी,MLSH 2428,2361
Pune,तूर,bdl 716,7567
Pune,बाजरी,MLSH 2428,3968
Pune,सोयाबीन,maus 162,4689
Pune,सोयाबीन,js335,4210
Pune,ज्वारी,Foxtail millet,6904
Pune,तूर,godavari,5475
Pune,तूर,bdl 716,7974
Pune,सोयाबीन,maus 71,5415
Pune,सोयाबीन,js335,4628
Pune,गहू,HI-8759,7339
Pune,सोयाबीन,js335,7665
Pune,सोयाबीन,maus 71,4112
Pune,गहू,जीडब्ल्यू 12,6154
Pune,हरभरा,j11,6657
Pune,तूर,godavari,7698
Pune,बाजरी,MLSH 2428,7688
Pune,सोयाबीन,maus 71,3916
Pune,सोयाबीन,maus 162,2478
Pune,गहू,HI-8759,5179
Pune,गहू,HI-8759,7663
Pune,गहू,जीडब्ल्यू 12,7743
Pune,तूर,bdl 711,3622
Pune,गहू,शरबती,3795
Pune,तूर,bdl 711,2310
Pune,तूर,bdl 711,7468
Pune,गहू,शरबती,5206
Pune,बाजरी,MLSH 2428,2332
Pune,गहू,शरबती,6519
Pune,गहू,शरबती,2754
Pune,ज्वारी,Foxtail millet,2590
Pune,ज्वारी,Foxtail millet,7805
Pune,ज्वारी,Foxtail millet,2983
Pune,सोयाबीन,maus 162,3531
Pune,गहू,शरबती,3731
Pune,गहू,शरबती,6632
Pune,ज्वारी,Foxtail millet,2527
Pune,ज्वारी,Foxtail millet,7292
Pune,हरभरा,jaki 9218,6464
Pune,गहू,HI-8759,6921
Pune,ज्वारी,Foxtail millet,6580
Pune,ज्वारी,Foxtail millet,7375
Pune,तूर,bdl 711,6587
Pune,बाजरी,MLSH 2428,5723
Pune,गहू,जीडब्ल्यू 12,6107
Pune,गहू,शरबती,6079
Pune,हरभरा,jaki 9218,4151
Pune,हरभरा,j11,6093
Pune,सोयाबीन,maus 71,6815
Pune,सोयाबीन,js335,5444
Pune,सोयाबीन,maus 71,4373
Pune,हरभरा,vijay,3935
Pune,तूर,godavari,7831
Pune,बाजरी,MLSH 2428,3381
Pune,ज्वारी,Foxtail millet,7067
Pune,हरभरा,jaki 9218,5474
Pune,बाजरी,MLSH-296 GOLD,6122
Pune,बाजरी,MLSH 2428,4034
Pune,बाजरी,MLSH 2428,4410
Pune,बाजरी,MLSH 2428,6997
Pune,गहू,HI-8759,3340
Pune,बाजरी,MLSH 2428,4174
Pune,गहू,HI-8759,3474
Pune,बाजरी,MLSH 2428,2521
Pune,बाजरी,MLSH 2428,7411
Pune,बाजरी,MLSH-296 GOLD,6561
Pune,ज्वारी,Foxtail millet,7320
Pune,ज्वारी,Foxtail millet,2886
Pune,सोयाबीन,maus 162,5260
Pune,हरभरा,jaki 9218,7766
Pune,बाजरी,MLSH 2428,7660
Pune,तूर,bdl 716,2532
Pune,ज्वारी,Foxtail millet,4433
Pune,बाजरी,MLSH-296 GOLD,5711
Pune,हरभरा,digvijay,5962
Pune,हरभरा,j11,6678
Pune,हरभरा,vijay,7051
Pune,बाजरी,MLSH-296 GOLD,7845
Pune,ज्वारी,Foxtail millet,2378
Pune,सोयाबीन,maus 71,4455
Pune,हरभरा,jaki 9218,7439
Pune,बाजरी,MLSH 2428,4946
Pune,ज्वारी,Foxtail millet,5865
Pune,ज्वारी,Foxtail millet,6488
Pune,गहू,HI-8759,5177
Pune,तूर,bdl 716,6010
Pune,सोयाबीन,maus 162,4342
Pune,गहू,जीडब्ल्यू 12,2380
Pune,हरभरा,jaki 9218,6495
Pune,बाजरी,MLSH-296 GOLD,2850
Pune,बाजरी,MLSH-296 GOLD,5563
Pune,सोयाबीन,maus 162,4801
Pune,ज्वारी,Foxtail millet,4249
Pune,ज्वारी,Foxtail millet,6729
Pune,तूर,godavari,6838
Pune,ज्वारी,Foxtail millet,2891
Pune,तूर,bdl 716,4279
Pune,तूर,bdl 716,7889
Pune,तूर,bdl 711,4735
Pune,गहू,HI-8759,7500
Pune,बाजरी,MLSH-296 GOLD,5257
Pune,तूर,bdl 711,3345
Pune,तूर,godavari,2550
Pune,हरभरा,j11,2030
Pune,बाजरी,MLSH 2428,7485
Pune,हरभरा,vijay,4810
Pune,हरभरा,j11,2479
Pune,गहू,HI-8759,4175
Pune,हरभरा,j11,5768
Pune,गहू,HI-8759,4868
Pune,बाजरी,MLSH-296 GOLD,6852
Pune,बाजरी,MLSH 2428,6927
Pune,ज्वारी,Foxtail millet,6552
Pune,बाजरी,MLSH 2428,5363
Pune,गहू,शरबती,3082
Pune,ज्वारी,Foxtail millet,6922
Pune,तूर,bdl 711,4520
Pune,सोयाबीन,js335,7520
Pune,गहू,HI-8759,3256
Pune,गहू,HI-8759,2417
Pune,हरभरा,jaki 9218,3954
Pune,गहू,शरबती,6180
Pune,हरभरा,jaki 9218,6219
Pune,तूर,godavari,7452
Pune,बाजरी,MLSH-296 GOLD,7363
Pune,बाजरी,MLSH 2428,5717
Pune,तूर,bdl 716,5797
Pune,हरभरा,digvijay,2411
Pune,तूर,bdl 711,5903
Pune,तूर,bdl 711,4035
Pune,तूर,godavari,4478
Pune,बाजरी,MLSH 2428,3857
Pune,तूर,godavari,7381
Pune,तूर,godavari,4318
Pune,बाजरी,MLSH-296 GOLD,5262
Pune,तूर,bdl 716,5039
Pune,सोयाबीन,maus 71,6440
Pune,हरभरा,digvijay,2198
Pune,सोयाबीन,maus 162,7454
Pune,तूर,bdl 716,3277
Pune,हरभरा,digvijay,4853
Pune,सोयाबीन,js335,7935
Pune,ज्वारी,Foxtail millet,7746
Pune,ज्वारी,Foxtail millet,7226
Pune,बाजरी,MLSH 2428,2403
Pune,बाजरी,MLSH 2428,5102
Pune,तूर,godavari,5145
Pune,हरभरा,vijay,2351
Pune,सोयाबीन,maus 162,7064
Pune,बाजरी,MLSH-296 GOLD,3628
Pune,ज्वारी,Foxtail millet,2598
Pune,बाजरी,MLSH-296 GOLD,3339
Pune,तूर,bdl 711,2031
Pune,बाजरी,MLSH 2428,4293
Pune,गहू,शरबती,2430
Pune,ज्वारी,Foxtail millet,2469
Pune,ज्वारी,Foxtail millet,4719
Pune,तूर,bdl 716,5754
Pune,सोयाबीन,js335,3907
Pune,सोयाबीन,maus 71,3529
Pune,हरभरा,j11,7786
Pune,ज्वारी,Foxtail millet,6191
Pune,सोयाबीन,js335,4889
Pune,गहू,जीडब्ल्यू 12,2603
Pune,तूर,godavari,5778
Pune,ज्वारी,Foxtail millet,4434
Pune,हरभरा,jaki 9218,2852
Pune,सोयाबीन,js335,7086
Pune,बाजरी,MLSH 2428,6666
Pune,सोयाबीन,js335,4786
Pune,गहू,शरबती,2901
Pune,तूर,godavari,5005
Pune,ज्वारी,Foxtail millet,4877
Pune,तूर,bdl 711,6906
Pune,ज्वारी,Foxtail millet,4108
Pune,बाजरी,MLSH 2428,2959
Pune,गहू,HI-8759,5710
Pune,तूर,bdl 711,3786
Pune,गहू,HI-8759,7019
Pune,ज्वारी,Foxtail millet,4779
Pune,बाजरी,MLSH 2428,5033
Pune,बाजरी,MLSH-296 GOLD,2261
Pune,तूर,bdl 716,5028
Pune,सोयाबीन,maus 162,5191
Pune,सोयाबीन,js335,6974
Pune,हरभरा,digvijay,6341
Pune,हरभरा,j11,7894
Pune,सोयाबीन,js335,6489
Pune,सोयाबीन,js335,3414
Pune,सोयाबीन,js335,7280
Pune,तूर,bdl 716,6550
Pune,तूर,bdl 711,7153
Pune,हरभरा,j11,3606
Pune,गहू,जीडब्ल्यू 12,7760
Pune,बाजरी,MLSH-296 GOLD,4378
Pune,हरभरा,digvijay,6743
Pune,तूर,bdl 711,4831
Pune,गहू,HI-8759,7941
Pune,बाजरी,MLSH-296 GOLD,6280
Pune,हरभरा,jaki 9218,4801
Pune,तूर,godavari,7059
Pune,गहू,शरबती,5487
Pune,बाजरी,MLSH 2428,7813
Pune,बाजरी,MLSH 2428,2253
Pune,बाजरी,MLSH-296 GOLD,6323
Pune,ज्वारी,Foxtail millet,6634
Pune,तूर,bdl 711,2839
Pune,ज्वारी,Foxtail millet,2587
Pune,गहू,HI-8759,4483
Pune,हरभरा,j11,6154
Pune,सोयाबीन,js335,3421
Pune,बाजरी,MLSH 2428,5233
Pune,सोयाबीन,maus 162,3696
Pune,सोयाबीन,js335,3533
Pune,बाजरी,MLSH-296 GOLD,7789
Pune,हरभरा,digvijay,2216
Pune,हरभरा,j11,3059
Pune,ज्वारी,Foxtail millet,4254
Pune,हरभरा,vijay,6004
Pune,सोयाबीन,maus 162,5819
Pune,बाजरी,MLSH 2428,3339
Pune,ज्वारी,Foxtail millet,5812
Pune,हरभरा,vijay,6892
Pune,हरभरा,digvijay,4031
Pune,तूर,godavari,3978
Pune,तूर,bdl 711,7520
Pune,तूर,bdl 711,6224
Pune,हरभरा,vijay,2500
Pune,तूर,bdl 716,7187
Pune,बाजरी,MLSH-296 GOLD,7802
Pune,बाजरी,MLSH 2428,6639
Pune,गहू,शरबती,7756
Pune,बाजरी,MLSH 2428,3639
Pune,सोयाबीन,js335,6843
Pune,ज्वारी,Foxtail millet,5981
Pune,हरभरा,j11,3818
Pune,बाजरी,MLSH 2428,5049
Pune,सोयाबीन,maus 162,5825
Pune,गहू,जीडब्ल्यू 12,5193
Pune,गहू,HI-8759,6394
Pune,सोयाबीन,maus 162,4025
Pune,गहू,HI-8759,3876
Pune,सोयाबीन,maus 71,7009
Pune,बाजरी,MLSH 2428,4052
Pune,बाजरी,MLSH 2428,6987
Pune,तूर,bdl 716,3724
Pune,हरभरा,vijay,6667
Pune,ज्वारी,Foxtail millet,4186
Pune,ज्वारी,Foxtail millet,7686
Pune,हरभरा,jaki 9218,2285
Pune,तूर,bdl 711,6402
Pune,हरभरा,digvijay,6457
Pune,तूर,bdl 716,4867
Pune,बाजरी,MLSH 2428,7276
Pune,गहू,शरबती,7221
Pune,ज्वारी,Foxtail millet,3004
Pune,सोयाबीन,maus 71,4290
Pune,तूर,bdl 716,2155
Pune,हरभरा,vijay,7632
Pune,बाजरी,MLSH 2428,6816
Pune,गहू,HI-8759,3887
Pune,बाजरी,MLSH 2428,4580
Pune,तूर,bdl 711,3295
Pune,ज्वारी,Foxtail millet,5760
Pune,बाजरी,MLSH-296 GOLD,3810
Pune,तूर,godavari,2603
Pune,बाजरी,MLSH 2428,6951
Pune,हरभरा,vijay,7931
Pune,गहू,जीडब्ल्यू 12,7287
Pune,सोयाबीन,maus 71,3436
Pune,बाजरी,MLSH 2428,7005
Pune,ज्वारी,Foxtail millet,2618
Pune,बाजरी,MLSH 2428,5434
Pune,गहू,शरबती,3980
Pune,ज्वारी,Foxtail millet,3559
Pune,बाजरी,MLSH 2428,5525
Pune,ज्वारी,Foxtail millet,3868
Pune,बाजरी,MLSH 2428,4734
Pune,ज्वारी,Foxtail millet,5906
Pune,बाजरी,MLSH 2428,3390
Pune,ज्वारी,Foxtail millet,3819
Pune,ज्वारी,Foxtail millet,2625
Pune,तूर,bdl 716,3004
Pune,सोयाबीन,maus 71,6592
Pune,तूर,godavari,6082
Pune,बाजरी,MLSH 2428,7393
Pune,हरभरा,j11,3009
Pune,हरभरा,vijay,6476
Pune,सोयाबीन,js335,3171
Pune,बाजरी,MLSH-296 GOLD,2733
Pune,ज्वारी,Foxtail millet,5831
Pune,हरभरा,jaki 9218,2972
Pune,सोयाबीन,js335,2525
Pune,हरभरा,j11,3774
Pune,तूर,godavari,7704
Pune,ज्वारी,Foxtail millet,3469
Pune,सोयाबीन,maus 162,4174
Pune,गहू,जीडब्ल्यू 12,5322
Pune,हरभरा,vijay,2668
Pune,सोयाबीन,maus 71,4639
Pune,तूर,bdl 716,3593
Pune,बाजरी,MLSH 2428,7057
Pune,हरभरा,digvijay,2466
Pune,गहू,HI-8759,6124
Pune,हरभरा,j11,3519
Pune,ज्वारी,Foxtail millet,4150
Pune,बाजरी,MLSH-296 GOLD,4606
Pune,ज्वारी,Foxtail millet,5468
Pune,हरभरा,vijay,5402
Pune,बाजरी,MLSH-296 GOLD,6580
Pune,बाजरी,MLSH 2428,4674
Pune,हरभरा,digvijay,5253
Pune,गहू,जीडब्ल्यू 12,4403
Pune,गहू,शरबती,6999
Pune,ज्वारी,Foxtail millet,5611
Pune,बाजरी,MLSH-296 GOLD,7842
Pune,तूर,godavari,6659
Pune,बाजरी,MLSH-296 GOLD,6713
Pune,सोयाबीन,maus 71,7017
Pune,बाजरी,MLSH 2428,5053
Pune,बाजरी,MLSH 2428,5117
Pune,तूर,bdl 716,5540
Pune,तूर,bdl 711,4645
Pune,हरभरा,jaki 9218,3290
Pune,गहू,HI-8759,7896
Pune,हरभरा,vijay,6480
Pune,सोयाबीन,maus 162,2432
Pune,हरभरा,jaki 9218,6764
Pune,बाजरी,MLSH-296 GOLD,6199
Pune,तूर,bdl 711,7012
Pune,हरभरा,j11,4762
Pune,गहू,HI-8759,2991
Pune,गहू,शरबती,2692
Pune,गहू,HI-8759,2337
Pune,बाजरी,MLSH 2428,7543
Pune,तूर,bdl 711,3646
Pune,सोयाबीन,maus 162,2829
Pune,सोयाबीन,js335,4891
Pune,बाजरी,MLSH 2428,7889
Pune,तूर,godavari,3835
Pune,सोयाबीन,maus 162,7516
Pune,गहू,शरबती,6482
Pune,सोयाबीन,js335,7741
Pune,ज्वारी,Foxtail millet,4263
Pune,तूर,bdl 716,5277
Pune,गहू,शरबती,7726
Pune,सोयाबीन,maus 162,2543
Pune,तूर,bdl 716,2103
Pune,गहू,HI-8759,6152
Pune,ज्वारी,Foxtail millet,2466
Pune,ज्वारी,Foxtail millet,4558
Pune,ज्वारी,Foxtail millet,3632
Pune,बाजरी,MLSH 2428,7544
Pune,बाजरी,MLSH 2428,2899
Pune,गहू,शरबती,6727
Pune,तूर,godavari,6004
Pune,ज्वारी,Foxtail millet,4460
Pune,बाजरी,MLSH 2428,6298
Pune,सोयाबीन,maus 71,2488
Pune,ज्वारी,Foxtail millet,3006
Pune,तूर,bdl 716,5151
Pune,बाजरी,MLSH 2428,2792
Pune,बाजरी,MLSH 2428,5092
Pune,बाजरी,MLSH 2428,6454
Pune,गहू,शरबती,7809
Pune,गहू,HI-8759,3217
Pune,हरभरा,digvijay,6396
Pune,ज्वारी,Foxtail millet,2339
Pune,बाजरी,MLSH 2428,3072
Pune,सोयाबीन,js335,3072
Pune,गहू,HI-8759,2849
Pune,ज्वारी,Foxtail millet,7531
Pune,सोयाबीन,maus 71,5434
Pune,हरभरा,jaki 9218,2199
Pune,बाजरी,MLSH 2428,2706
Pune,हरभरा,jaki 9218,2456
Pune,ज्वारी,Foxtail millet,3622
Pune,गहू,शरबती,7996
Pune,तूर,bdl 716,7695
Pune,सोयाबीन,maus 71,2544
Pune,ज्वारी,Foxtail millet,7778
Pune,ज्वारी,Foxtail millet,6131
Pune,तूर,bdl 711,4736
Pune,ज्वारी,Foxtail millet,2318
Pune,बाजरी,MLSH 2428,7187
Pune,तूर,bdl 716,2792
Pune,गहू,HI-8759,2684
Pune,बाजरी,MLSH 2428,6426
Pune,बाजरी,MLSH 2428,3979
Pune,तूर,bdl 711,7630
Pune,गहू,शरबती,6777
Pune,ज्वारी,Foxtail millet,6926
Pune,तूर,bdl 716,2151
Pune,बाजरी,MLSH 2428,3903
Pune,सोयाबीन,js335,6589
Pune,सोयाबीन,maus 71,7221
Pune,बाजरी,MLSH-296 GOLD,2914
Pune,बाजरी,MLSH 2428,7719
Pune,सोयाबीन,maus 162,2949
Pune,ज्वारी,Foxtail millet,6196
Pune,बाजरी,MLSH 2428,4737
Pune,गहू,HI-8759,5215
Pune,सोयाबीन,js335,2317
Pune,गहू,शरबती,4488
Pune,ज्वारी,Foxtail millet,6907
Pune,सोयाबीन,maus 162,2451
Pune,गहू,HI-8759,7410
Pune,बाजरी,MLSH-296 GOLD,2475
Pune,ज्वारी,Foxtail millet,6568
Pune,तूर,bdl 711,3038
Pune,ज्वारी,Foxtail millet,4763
Pune,सोयाबीन,maus 162,5461
Pune,बाजरी,MLSH 2428,5654
Pune,सोयाबीन,maus 71,3150
Pune,हरभरा,j11,3320
Pune,बाजरी,MLSH 2428,4562
Pune,गहू,जीडब्ल्यू 12,6337
Pune,हरभरा,digvijay,2023
Pune,हरभरा,digvijay,6582
Pune,ज्वारी,Foxtail millet,2753
Pune,हरभरा,jaki 9218,7068
Pune,तूर,godavari,4975
Pune,ज्वारी,Foxtail millet,3817
Pune,ज्वारी,Foxtail millet,2506
Pune,बाजरी,MLSH-296 GOLD,5147
Pune,हरभरा,vijay,7783
Pune,ज्वारी,Foxtail millet,2306
Pune,गहू,HI-8759,2201
Pune,तूर,godavari,2416
Pune,बाजरी,MLSH 2428,6250
Pune,ज्वारी,Foxtail millet,7761
Pune,सोयाबीन,maus 162,2835
Pune,गहू,HI-8759,5438
Pune,हरभरा,j11,5095
Pune,सोयाबीन,maus 162,3180
Pune,तूर,bdl 711,7700
Pune,ज्वारी,Foxtail millet,2868
Pune,गहू,HI-8759,5962
Pune,गहू,HI-8759,2895
Pune,गहू,जीडब्ल्यू 12,4055
Pune,गहू,जीडब्ल्यू 12,4198
Pune,सोयाबीन,maus 162,2084
Pune,सोयाबीन,maus 71,7280
Pune,गहू,जीडब्ल्यू 12,2648
Pune,तूर,bdl 711,5278
Pune,बाजरी,MLSH-296 GOLD,6698
Pune,तूर,bdl 716,4221
Pune,बाजरी,MLSH-296 GOLD,7987
Pune,बाजरी,MLSH 2428,3366
