city,crop,crop_variety,Modal_Price (Rs./Quintal)
pune,बाजरी,MLSH 2428,6117
pune,ज्वारी,Foxtail millet,2083
pune,सोयाबीन,js335,5235
pune,बाजरी,MLSH-296 GOLD,3488
pune,सोयाबीन,js335,2681
pune,हरभरा,jaki 9218,5341
pune,गहू,HI-8759,4215
pune,तूर,godavari,2520
pune,सोयाबीन,maus 162,3398
pune,सोयाबीन,maus 162,4017
pune,हरभरा,jaki 9218,3339
pune,तूर,godavari,6769
pune,हरभरा,jaki 9218,6525
pune,तूर,godavari,6005
pune,गहू,शरबती,7263
pune,सोयाबीन,maus 71,4428
pune,तूर,bdl 716,6865
pune,गहू,शरबती,5461
pune,गहू,HI-8759,4327
pune,गहू,शरबती,4708
pune,तूर,godavari,2969
pune,ज्वारी,Foxtail millet,7399
pune,ज्वारी,Foxtail millet,6523
pune,सोयाबीन,js335,6686
pune,गहू,जीडब्ल्यू 12,4559
pune,गहू,शरबती,4027
pune,बाजरी,MLSH-296 GOLD,7394
pune,बाजरी,MLSH 2428,5703
pune,हरभरा,j11,7028
pune,तूर,godavari,5177
pune,गहू,HI-8759,2334
pune,हरभरा,vijay,4238
pune,बाजरी,MLSH 2428,6535
pune,सोयाबीन,js335,7016
pune,तूर,bdl 716,7972
pune,सोयाबीन,maus 71,6072
pune,गहू,HI-8759,3978
pune,तूर,bdl 716,7528
pune,बाजरी,MLSH 2428,5268
pune,गहू,शरबती,3906
pune,सोयाबीन,js335,2964
pune,सोयाबीन,maus 162,2777
pune,बाजरी,MLSH 2428,4387
pune,तूर,bdl 711,2572
pune,गहू,HI-8759,6650
pune,सोयाबीन,maus 71,4287
pune,ज्वारी,Foxtail millet,4772
pune,बाजरी,MLSH 2428,2084
pune,हरभरा,jaki 9218,8000
pune,गहू,जीडब्ल्यू 12,4854
pune,सोयाबीन,js335,4682
pune,गहू,HI-8759,2537
pune,सोयाबीन,maus 162,3534
pune,गहू,HI-8759,2718
pune,तूर,godavari,7429
pune,गहू,शरबती,4724
pune,हरभरा,jaki 9218,3983
pune,सोयाबीन,maus 162,3588
pune,गहू,जीडब्ल्यू 12,6243
pune,ज्वारी,Foxtail millet,6753
pune,गहू,HI-8759,2509
pune,गहू,HI-8759,4825
pune,गहू,शरबती,6863
pune,बाजरी,MLSH-296 GOLD,7778
pune,ज्वारी,Foxtail millet,6663
pune,हरभरा,vijay,3871
pune,सोयाबीन,maus 162,2728
pune,तूर,bdl 716,7062
pune,हरभरा,digvijay,3077
pune,सोयाबीन,maus 71,4990
pune,सोयाबीन,js335,4031
pune,गहू,HI-8759,6219
pune,ज्वारी,Foxtail millet,3149
pune,सोयाबीन,js335,6884
pune,बाजरी,MLSH 2428,2958
pune,हरभरा,j11,2308
pune,ज्वारी,Foxtail millet,6471
pune,हरभरा,vijay,2276
pune,हरभरा,jaki 9218,6819
pune,हरभरा,j11,5196
pune,गहू,HI-8759,2819
pune,हरभरा,jaki 9218,6864
pune,बाजरी,MLSH 2428,5096
pune,बाजरी,MLSH-296 GOLD,3077
pune,सोयाबीन,js335,4571
pune,तूर,bdl 716,7447
pune,बाजरी,MLSH-296 GOLD,5216
pune,गहू,HI-8759,3455
pune,ज्वारी,Foxtail millet,2367
pune,सोयाबीन,maus 71,4868
pune,तूर,godavari,4255
pune,गहू,शरबती,7150
pune,तूर,bdl 711,7969
pune,बाजरी,MLSH 2428,2073
pune,सोयाबीन,js335,5801
pune,बाजरी,MLSH 2428,3927
pune,सोयाबीन,js335,3235
pune,हरभरा,j11,2562
pune,सोयाबीन,maus 162,6484
pune,बाजरी,MLSH 2428,3576
pune,हरभरा,jaki 9218,5062
pune,हरभरा,digvijay,7413
pune,ज्वारी,Foxtail millet,4009
pune,तूर,bdl 711,2069
pune,गहू,शरबती,7049
pune,हरभरा,vijay,3222
pune,ज्वारी,Foxtail millet,7321
pune,सोयाबीन,maus 71,2956
pune,सोयाबीन,js335,7315
pune,सोयाबीन,maus 71,7618
pune,सोयाबीन,maus 71,7926
pune,तूर,bdl 711,5779
pune,तूर,bdl 711,4092
pune,हरभरा,jaki 9218,3047
pune,गहू,HI-8759,2521
pune,ज्वारी,Foxtail millet,7272
pune,हरभरा,jaki 9218,7750
pune,हरभरा,j11,6612
pune,ज्वारी,Foxtail millet,2874
pune,सोयाबीन,maus 71,7886
pune,गहू,HI-8759,3440
pune,सोयाबीन,maus 162,2292
pune,हरभरा,j11,4321
pune,सोयाबीन,maus 162,3566
pune,ज्वारी,Foxtail millet,7402
pune,बाजरी,MLSH-296 GOLD,4263
pune,हरभरा,j11,4146
pune,सोयाबीन,maus 162,2784
pune,गहू,HI-8759,4017
pune,तूर,godavari,6242
pune,सोयाबीन,js335,4930
pune,बाजरी,MLSH 2428,6808
pune,हरभरा,j11,4884
pune,गहू,जीडब्ल्यू 12,7446
pune,गहू,HI-8759,3526
pune,ज्वारी,Foxtail millet,2907
pune,हरभरा,vijay,3628
pune,ज्वारी,Foxtail millet,6452
pune,सोयाबीन,maus 162,5120
pune,हरभरा,digvijay,4247
pune,ज्वारी,Foxtail millet,6451
pune,तूर,bdl 711,7077
pune,गहू,HI-8759,5147
pune,ज्वारी,Foxtail millet,7919
pune,ज्वारी,Foxtail millet,7751
pune,तूर,bdl 711,2650
pune,ज्वारी,Foxtail millet,7591
pune,सोयाबीन,js335,4771
pune,तूर,bdl 716,3215
pune,हरभरा,vijay,3918
pune,बाजरी,MLSH-296 GOLD,7182
pune,तूर,bdl 716,2235
pune,ज्वारी,Foxtail millet,4827
pune,ज्वारी,Foxtail millet,3522
pune,गहू,जीडब्ल्यू 12,2403
pune,हरभरा,digvijay,7680
pune,हरभरा,j11,4104
pune,सोयाबीन,maus 162,4687
pune,तूर,bdl 716,5525
pune,सोयाबीन,maus 71,3724
pune,हरभरा,j11,4417
pune,हरभरा,j11,7787
pune,बाजरी,MLSH-296 GOLD,7854
pune,तूर,bdl 716,5446
pune,बाजरी,MLSH-296 GOLD,7214
pune,ज्वारी,Foxtail millet,3527
pune,तूर,bdl 711,4683
pune,बाजरी,MLSH-296 GOLD,4264
pune,तूर,bdl 716,5168
pune,तूर,bdl 711,5141
pune,ज्वारी,Foxtail millet,7104
pune,हरभरा,jaki 9218,4561
pune,तूर,godavari,5449
pune,हरभरा,j11,5253
pune,सोयाबीन,maus 71,3017
pune,तूर,bdl 711,7494
pune,गहू,शरबती,6773
pune,गहू,HI-8759,6111
pune,सोयाबीन,js335,2425
pune,बाजरी,MLSH 2428,2615
pune,हरभरा,j11,2521
pune,ज्वारी,Foxtail millet,3779
pune,हरभरा,vijay,4344
pune,बाजरी,MLSH 2428,3844
pune,तूर,bdl 711,3707
pune,ज्वारी,Foxtail millet,2588
pune,हरभरा,jaki 9218,3166
pune,हरभरा,vijay,4364
pune,बाजरी,MLSH-296 GOLD,2062
pune,हरभरा,vijay,6386
pune,ज्वारी,Foxtail millet,7930
pune,तूर,bdl 711,3053
pune,तूर,bdl 711,4567
pune,हरभरा,digvijay,6969
pune,हरभरा,jaki 9218,2381
pune,ज्वारी,Foxtail millet,7347
pune,सोयाबीन,js335,7841
pune,ज्वारी,Foxtail millet,5637
pune,गहू,जीडब्ल्यू 12,6496
pune,सोयाबीन,maus 162,6033
pune,सोयाबीन,js335,4147
pune,गहू,HI-8759,7401
pune,सोयाबीन,maus 71,2262
pune,ज्वारी,Foxtail millet,6799
pune,सोयाबीन,js335,6769
pune,ज्वारी,Foxtail millet,4829
pune,सोयाबीन,js335,5132
pune,बाजरी,MLSH 2428,3522
pune,तूर,bdl 716,3665
pune,बाजरी,MLSH 2428,5450
pune,हरभरा,vijay,4329
pune,ज्वारी,Foxtail millet,4196
pune,सोयाबीन,js335,3417
pune,सोयाबीन,maus 71,7073
pune,तूर,bdl 711,6629
pune,गहू,HI-8759,3885
pune,हरभरा,digvijay,3108
pune,गहू,HI-8759,2525
pune,बाजरी,MLSH-296 GOLD,7997
pune,सोयाबीन,maus 162,7245
pune,तूर,bdl 716,2516
pune,गहू,शरबती,3135
pune,गहू,शरबती,2424
pune,तूर,godavari,5553
pune,हरभरा,j11,7236
pune,हरभरा,jaki 9218,2004
pune,तूर,bdl 716,5438
pune,तूर,godavari,5776
pune,ज्वारी,Foxtail millet,5814
pune,ज्वारी,Foxtail millet,4559
pune,गहू,HI-8759,2836
pune,सोयाबीन,js335,7636
pune,तूर,bdl 716,2864
pune,गहू,HI-8759,2913
pune,तूर,bdl 711,7535
pune,ज्वारी,Foxtail millet,5910
pune,हरभरा,j11,6400
pune,हरभरा,vijay,7795
pune,तूर,godavari,3538
pune,बाजरी,MLSH 2428,3943
pune,बाजरी,MLSH-296 GOLD,6236
pune,हरभरा,digvijay,7814
pune,गहू,HI-8759,6126
pune,गहू,शरबती,7081
pune,सोयाबीन,maus 71,7488
pune,बाजरी,MLSH-296 GOLD,3352
pune,गहू,HI-8759,5742
pune,सोयाबीन,maus 162,7229
pune,हरभरा,jaki 9218,3140
pune,हरभरा,digvijay,2158
pune,बाजरी,MLSH 2428,7670
pune,ज्वारी,Foxtail millet,6321
pune,सोयाबीन,maus 71,7539
pune,हरभरा,vijay,6071
pune,ज्वारी,Foxtail millet,7097
pune,हरभरा,jaki 9218,7465
pune,हरभरा,vijay,6696
pune,सोयाबीन,js335,6683
pune,हरभरा,vijay,3571
pune,बाजरी,MLSH 2428,6663
pune,सोयाबीन,maus 71,3214
pune,हरभरा,j11,6491
pune,सोयाबीन,js335,3761
pune,हरभरा,j11,7781
pune,गहू,शरबती,6783
pune,तूर,bdl 711,6185
pune,सोयाबीन,js335,4092
pune,सोयाबीन,maus 71,6116
pune,तूर,bdl 716,7311
pune,बाजरी,MLSH 2428,4513
pune,सोयाबीन,maus 162,5836
pune,गहू,HI-8759,5340
pune,हरभरा,digvijay,4433
pune,ज्वारी,Foxtail millet,7394
pune,तूर,godavari,5504
pune,गहू,शरबती,3788
pune,गहू,शरबती,2678
pune,तूर,bdl 716,4168
pune,बाजरी,MLSH-296 GOLD,3407
pune,हरभरा,vijay,2492
pune,तूर,bdl 716,6195
pune,बाजरी,MLSH 2428,6266
pune,सोयाबीन,maus 162,6279
pune,तूर,bdl 716,3234
pune,ज्वारी,Foxtail millet,5712
pune,हरभरा,j11,3804
pune,हरभरा,vijay,2865
pune,ज्वारी,Foxtail millet,3352
pune,बाजरी,MLSH 2428,5610
pune,बाजरी,MLSH-296 GOLD,4376
pune,हरभरा,vijay,2174
pune,ज्वारी,Foxtail millet,5594
pune,हरभरा,j11,7310
pune,ज्वारी,Foxtail millet,2028
pune,सोयाबीन,js335,4335
pune,हरभरा,digvijay,6055
pune,गहू,शरबती,6674
pune,तूर,godavari,4457
pune,गहू,HI-8759,3865
pune,तूर,godavari,5906
pune,हरभरा,jaki 9218,5767
pune,सोयाबीन,maus 71,5242
pune,सोयाबीन,maus 71,2937
pune,गहू,HI-8759,3779
pune,ज्वारी,Foxtail millet,5230
pune,तूर,bdl 716,5028
pune,तूर,bdl 716,5421
pune,बाजरी,MLSH 2428,3609
pune,हरभरा,vijay,4574
pune,तूर,bdl 716,3751
pune,बाजरी,MLSH-296 GOLD,3192
pune,सोयाबीन,maus 162,5140
pune,गहू,जीडब्ल्यू 12,7902
pune,सोयाबीन,js335,4837
pune,गहू,शरबती,3960
pune,सोयाबीन,maus 162,7259
pune,गहू,HI-8759,6083
pune,ज्वारी,Foxtail millet,6927
pune,गहू,HI-8759,2739
pune,बाजरी,MLSH 2428,4254
pune,बाजरी,MLSH 2428,7501
pune,तूर,bdl 711,7922
pune,गहू,HI-8759,2521
pune,सोयाबीन,js335,5418
pune,ज्वारी,Foxtail millet,5692
pune,बाजरी,MLSH-296 GOLD,5812
pune,ज्वारी,Foxtail millet,6715
pune,सोयाबीन,js335,5482
pune,सोयाबीन,maus 162,4303
pune,ज्वारी,Foxtail millet,6263
pune,सोयाबीन,maus 71,2127
pune,हरभरा,jaki 9218,5289
pune,तूर,godavari,2754
pune,सोयाबीन,js335,7513
pune,सोयाबीन,maus 71,2241
pune,ज्वारी,Foxtail millet,7409
pune,सोयाबीन,maus 162,2860
pune,बाजरी,MLSH-296 GOLD,7487
pune,बाजरी,MLSH-296 GOLD,2914
pune,तूर,bdl 716,7411
pune,हरभरा,digvijay,6146
pune,गहू,HI-8759,5584
pune,तूर,bdl 711,4523
pune,ज्वारी,Foxtail millet,6284
pune,हरभरा,vijay,2029
pune,बाजरी,MLSH-296 GOLD,2959
pune,ज्वारी,Foxtail millet,3033
pune,हरभरा,j11,2461
pune,बाजरी,MLSH 2428,6902
pune,ज्वारी,Foxtail millet,3806
pune,बाजरी,MLSH 2428,6453
pune,हरभरा,vijay,6823
pune,सोयाबीन,js335,2196
pune,सोयाबीन,js335,2620
pune,बाजरी,MLSH 2428,2655
pune,ज्वारी,Foxtail millet,3796
pune,बाजरी,MLSH-296 GOLD,5547
pune,सोयाबीन,maus 71,5210
pune,सोयाबीन,js335,4428
pune,तूर,bdl 711,5355
pune,बाजरी,MLSH-296 GOLD,3835
pune,हरभरा,jaki 9218,2916
pune,सोयाबीन,maus 71,3968
pune,ज्वारी,Foxtail millet,4389
pune,सोयाबीन,maus 71,4483
pune,ज्वारी,Foxtail millet,7241
pune,तूर,bdl 716,6074
pune,बाजरी,MLSH 2428,4834
pune,बाजरी,MLSH 2428,2386
pune,ज्वारी,Foxtail millet,5105
pune,बाजरी,MLSH-296 GOLD,4557
pune,हरभरा,j11,7713
pune,ज्वारी,Foxtail millet,3266
pune,हरभरा,jaki 9218,2867
pune,सोयाबीन,js335,7269
pune,गहू,HI-8759,2997
pune,ज्वारी,Foxtail millet,2766
pune,तूर,godavari,3457
pune,तूर,bdl 716,6311
pune,ज्वारी,Foxtail millet,3300
pune,गहू,HI-8759,5538
pune,बाजरी,MLSH 2428,4068
pune,हरभरा,jaki 9218,3618
pune,तूर,godavari,3315
pune,गहू,शरबती,6713
pune,गहू,जीडब्ल्यू 12,6579
pune,ज्वारी,Foxtail millet,2753
pune,तूर,bdl 716,3027
pune,सोयाबीन,maus 162,7563
pune,सोयाबीन,js335,7283
pune,बाजरी,MLSH-296 GOLD,4694
pune,बाजरी,MLSH-296 GOLD,6996
pune,हरभरा,digvijay,2419
pune,सोयाबीन,js335,7202
pune,गहू,शरबती,5517
pune,बाजरी,MLSH-296 GOLD,6709
pune,तूर,bdl 711,7992
pune,गहू,HI-8759,3582
pune,बाजरी,MLSH 2428,7448
pune,सोयाबीन,js335,6019
pune,बाजरी,MLSH 2428,5088
pune,बाजरी,MLSH-296 GOLD,2573
pune,सोयाबीन,maus 71,5281
pune,तूर,godavari,5772
pune,हरभरा,j11,7709
pune,हरभरा,vijay,7195
pune,ज्वारी,Foxtail millet,6835
pune,गहू,HI-8759,7924
pune,गहू,जीडब्ल्यू 12,3293
pune,गहू,शरबती,5486
pune,ज्वारी,Foxtail millet,7339
pune,बाजरी,MLSH 2428,4841
pune,तूर,godavari,6261
pune,हरभरा,jaki 9218,6049
pune,सोयाबीन,js335,6151
pune,सोयाबीन,maus 71,7621
pune,हरभरा,j11,7521
pune,गहू,शरबती,7544
pune,ज्वारी,Foxtail millet,2167
pune,हरभरा,digvijay,6266
pune,हरभरा,j11,7614
pune,बाजरी,MLSH 2428,7109
pune,गहू,जीडब्ल्यू 12,6837
pune,गहू,HI-8759,3341
pune,तूर,godavari,3090
pune,गहू,शरबती,4012
pune,बाजरी,MLSH-296 GOLD,5623
pune,ज्वारी,Foxtail millet,5214
pune,बाजरी,MLSH 2428,3689
pune,हरभरा,digvijay,3018
pune,बाजरी,MLSH 2428,2283
pune,ज्वारी,Foxtail millet,7271
pune,बाजरी,MLSH-296 GOLD,6189
pune,बाजरी,MLSH 2428,4570
pune,गहू,HI-8759,3185
pune,सोयाबीन,js335,2039
pune,सोयाबीन,js335,6437
pune,ज्वारी,Foxtail millet,3122
pune,ज्वारी,Foxtail millet,6145
pune,तूर,bdl 711,3990
pune,ज्वारी,Foxtail millet,2801
pune,गहू,HI-8759,6190
pune,सोयाबीन,js335,2976
pune,बाजरी,MLSH 2428,5530
pune,ज्वारी,Foxtail millet,5063
pune,गहू,HI-8759,7701
pune,गहू,जीडब्ल्यू 12,5275
pune,सोयाबीन,js335,5780
pune,ज्वारी,Foxtail millet,4776
pune,गहू,जीडब्ल्यू 12,3942
pune,हरभरा,j11,7912
pune,हरभरा,vijay,2702
pune,गहू,जीडब्ल्यू 12,6423
pune,हरभरा,jaki 9218,3224
pune,गहू,जीडब्ल्यू 12,5433
pune,गहू,HI-8759,3348
pune,तूर,bdl 716,6186
pune,तूर,bdl 716,2377
pune,ज्वारी,Foxtail millet,4685
pune,ज्वारी,Foxtail millet,5166
pune,तूर,bdl 711,2690
pune,ज्वारी,Foxtail millet,3160
pune,हरभरा,vijay,6946
pune,तूर,bdl 711,7447
pune,बाजरी,MLSH 2428,4327
pune,तूर,bdl 711,5269
pune,हरभरा,digvijay,6313
pune,गहू,शरबती,6102
pune,ज्वारी,Foxtail millet,2203
pune,गहू,HI-8759,4193
pune,गहू,HI-8759,2417
pune,बाजरी,MLSH 2428,2181
pune,तूर,godavari,6624
pune,हरभरा,j11,5470
pune,बाजरी,MLSH-296 GOLD,3435
pune,हरभरा,vijay,5735
pune,सोयाबीन,maus 71,6479
pune,गहू,शरबती,2687
pune,ज्वारी,Foxtail millet,7893
pune,सोयाबीन,maus 162,5528
